Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
Skoda,Fabia,0.7428571428571429,Minivan,0.372238363261145,0.2857142857142857,Diesel,Manual,0.09109311740890688,0.4585653104925053
Mitsubishi,Outlander,0.7142857142857143,SUV,0.5579040704674499,0.47619047619047616,Petrol,Automatic,0.1882591093117409,0.6254623321004477
Ford,Focus,0.8571428571428571,Universal,0.3823655836542162,0.3569047619047619,Diesel,Manual,0.16781376518218624,0.7865810135617416
Renault,Megane,0.6285714285714286,Universal,0.5511525902054025,0.35714285714285715,Diesel,Manual,0.06072874493927125,0.48501070663811563
Honda,Civic,0.37142857142857144,Universal,0.6524247941361143,0.35714285714285715,Petrol,Manual,0.024291497975708502,0.3488502001675822
Hyundai,Tucson,0.8,Crossover,0.26984091262009197,0.047619047619047616,Metan/Propan,Automatic,0.23076923076923078,0.41541755888650966
Renault,Clio Symbol,0.6,Sedan,0.47463581390219806,0.3333333333333333,Petrol,Manual,0.0465587044534413,0.3894361170592434
Audi,A4,0.7428571428571429,Sedan,0.374938955365964,0.47619047619047616,Petrol,Automatic,0.19433198380566802,0.4619057815845824
Audi,A3 e-tron,0.8571428571428571,Hatchback,0.3261032481371541,0.0,Electric,Automatic,0.3208502024291498,0.6705924339757316
Lexus,CT Series,0.8,Sedan,0.1836470146079528,0.42857142857142855,Hybrid,Automatic,0.23987854251012145,0.2821466809421842
Toyota,Auris,0.7714285714285715,Universal,0.321298444683997,0.3333333333333333,Diesel,Manual,0.16396761133603238,0.43974423031168214
Vaz,2107,0.6,Sedan,0.3055449907392196,0.3333333333333333,Petrol,Manual,0.018218623481781375,0.24999928622412562
Renault,Grand Scenic,0.7714285714285715,Minivan,0.4071210112817235,0.35714285714285715,Diesel,Automatic,0.12955465587044535,0.5576968831786818
Skoda,Octavia,0.8,Universal,0.34860818234397895,0.3333333333333333,Petrol,Automatic,0.18421052631578946,0.5372055674518201
Skoda,Octavia,0.8285714285714286,Sedan,0.3688626231301213,0.38095238095238093,Diesel,Automatic,0.24595141700404857,0.6500458855919241
Volkswagen,Scirocco,0.6857142857142857,Coupe,0.3386812558653485,0.3333333333333333,Petrol,Manual,0.14977732793522266,0.3471907566024269
Ford,Focus,0.8285714285714286,Universal,0.3430337101409484,0.35714285714285715,Diesel,Automatic,0.17611336032388664,0.6044047109207709
Opel,Astra,0.6,Universal,0.42737545206786587,0.30952380952380953,Diesel,Manual,0.07892712550607288,0.35046395431834404
Toyota,Avensis,0.8,Universal,0.37111311655080376,0.47619047619047616,Diesel,Manual,0.30364372469635625,0.5720021413276231
BMW,7 Series,0.5714285714285714,Sedan,0.5849099915156398,0.7142857142857143,Diesel,Automatic,0.21052631578947367,0.45021413276231265
Toyota,Auris,0.7142857142857143,Hatchback,0.4099363785509973,0.4280952380952381,Hybrid,Automatic,0.15384615384615385,0.4590739731360716
Fiat,Grande Punto,0.6285714285714286,Hatchback,0.41612298496445344,0.30952380952380953,Diesel,Automatic,0.06072874493927125,0.3657081676353625
Chevrolet,Aveo,0.7428571428571429,Hatchback,0.42062397180581845,0.30952380952380953,Diesel,Manual,0.08097165991902834,0.5184154175588865
Renault,Megane,0.5428571428571428,Sedan,0.42737545206786587,0.35714285714285715,Diesel,Manual,0.05263157894736842,0.30898097997228874
Suzuki,Grand Vitara,0.5428571428571428,SUV,0.8999790704111876,0.6428571428571429,Petrol,Automatic,0.09919028340080972,0.6528530041566948
Volkswagen,Golf,0.6857142857142857,Hatchback,0.5073804931731282,0.47619047619047616,Petrol,Automatic,0.18319838056680163,0.5210831548893647
Daewoo,Kalos,0.4857142857142857,Hatchback,0.4948902546883404,0.3333333333333333,Petrol,Manual,0.02834008097165992,0.320184830384312
Nissan,Almera,0.4857142857142857,Hatchback,0.20232610999961742,0.35714285714285715,Petrol,Manual,0.008097165991902834,0.1297193733799166
Renault,Grand Scenic,0.7714285714285715,Minivan,0.37111311655080376,0.35714285714285715,Diesel,Manual,0.1396761133603239,0.5082084225553176
Honda,Clarity,0.9142857142857143,Hatchback,0.08079946528276324,0.35714285714285715,Plug-in Hybrid,Automatic,0.36232793522267204,0.24839400428265526
Toyota,Verso,0.8285714285714286,Minivan,0.22933203104780722,0.42857142857142855,Petrol,Automatic,0.2408906882591093,0.4034873049862343
BMW,5 Series,0.5142857142857142,Sedan,0.006305882564752322,0.5952380952380952,Petrol,Manual,0.11133603238866396,0.002342017606471568
Mitsubishi,Outlander,0.4857142857142857,Crossover,0.46871026472554106,0.47619047619047616,Petrol,Manual,0.08097165991902834,0.3031411022202187
Volkswagen,Touran,0.7142857142857143,Minivan,0.37786459681285123,0.3333333333333333,Petrol,Manual,0.14977732793522266,0.4230095386412303
Toyota,Prius Prime,0.9428571428571428,Hatchback,0.00540793568990001,0.42857142857142855,Plug-in Hybrid,Automatic,0.3724493927125506,0.021056388294075662
Volkswagen,Transporter,0.5142857142857142,Microvan,0.42737545206786587,0.4514285714285714,Diesel,Manual,0.11538461538461539,0.291696407328099
Skoda,Octavia,0.7142857142857143,Universal,0.47238532048151555,0.3333333333333333,Petrol,Manual,0.11740890688259109,0.5292972552073194
Lincoln,MKZ,0.8,Sedan,0.3598606494473913,0.47619047619047616,Hybrid,Automatic,0.23481781376518218,0.5546038543897216
Renault,Scenic,0.5142857142857142,Universal,0.40487051786104106,0.35714285714285715,Diesel,Manual,0.05465587044534413,0.2762312633832977
Toyota,Land Cruiser Prado,0.6,Crossover,0.4543813731160557,0.6428571428571429,Metan/Propan,Automatic,0.2834008097165992,0.37273376159885796
Volkswagen,Polo,0.8857142857142857,Hatchback,0.3823655836542162,0.3385714285714286,Diesel,Manual,0.15384615384615385,0.9443254817987152
Volkswagen,Jetta,0.7714285714285715,Sedan,0.4453793994333258,0.3333333333333333,Hybrid,Automatic,0.15789473684210525,0.6102783725910064
KIA,Rio,0.5142857142857142,Universal,0.41264372213607836,0.30952380952380953,Petrol,Manual,0.038461538461538464,0.28157292410183205
BMW,X6,0.7714285714285715,Crossover,0.2338330178891722,0.7092857142857143,Petrol,Automatic,0.6133603238866396,0.31953366642874137
Toyota,Corolla,0.5714285714285714,Hatchback,0.26759041919940946,0.38095238095238093,Petrol,Automatic,0.10323886639676114,0.2048982869379015
Opel,Corsa,0.6,Hatchback,0.636671340191337,0.30952380952380953,Diesel,Manual,0.05868421052631579,0.5230549607423269
Toyota,Auris,0.8857142857142857,Hatchback,0.32835374155783653,0.42857142857142855,Hybrid,Automatic,0.22874493927125505,0.8107066381156317
Nissan,Qashqai,0.6571428571428571,Crossover,0.4543813731160557,0.4738095238095238,Petrol,Manual,0.13157894736842105,0.43040685224839403
Ford,C-Max,0.8571428571428571,Microvan,0.31710127445442415,0.35714285714285715,Diesel,Manual,0.1700404858299595,0.6520342612419701
Renault,Megane,0.7714285714285715,Minivan,0.4948902546883404,0.35714285714285715,Diesel,Manual,0.08906882591093117,0.6783250059481323
Renault,Grand Scenic,0.6285714285714286,Hatchback,0.5219231816575784,0.35714285714285715,Diesel,Manual,0.06275303643724696,0.45918568369531965
KIA,Sorento,0.9142857142857143,SUV,0.08754869505139001,0.47619047619047616,Diesel,Automatic,0.4898785425101215,0.2692649892933619
Nissan,Qashqai,0.8,Crossover,0.49263976126765796,0.35714285714285715,Diesel,Manual,0.21050607287449394,0.7599036402569593
Land Rover,Freelander,0.6,SUV,0.6749297283429392,0.5238095238095238,Diesel,Automatic,0.17408906882591094,0.5546038543897216
Mazda,626,0.22857142857142856,Sedan,0.6749297283429392,0.047619047619047616,Metan/Propan,Manual,0.3522267206477733,0.2961150198837565
Toyota,Prius,0.7142857142857143,Hatchback,0.2720914060407744,0.42857142857142855,Hybrid,Automatic,0.14777327935222673,0.30406852248394006
Hyundai,Matrix,0.5142857142857142,Universal,0.562405057308815,0.35714285714285715,Diesel,Manual,0.06882591093117409,0.384487270996907
Toyota,Auris,0.8,Universal,0.44988038627469074,0.33095238095238094,Diesel,Manual,0.16194331983805668,0.6937901498929336
Audi,Q5,0.7714285714285715,SUV,0.3216022612957891,0.47619047619047616,Petrol,Automatic,0.3491902834008097,0.4401617891981918
Volkswagen,Caddy,0.7714285714285715,Universal,0.3913675573369461,0.47619047619047616,Diesel,Manual,0.18319838056680163,0.53604568165596
Volkswagen,Golf,0.6571428571428571,Universal,0.44988038627469074,0.3333333333333333,Petrol,Manual,0.08502024291497975,0.4261241970021414
Nissan,Qashqai,0.6,Crossover,0.30958462642934464,0.35714285714285715,Diesel,Manual,0.1214574898785425,0.2533304782298359
Opel,Astra,0.7142857142857143,Universal,0.48037007113809704,0.30952380952380953,Diesel,Manual,0.10222672064777327,0.5382760365972357
Toyota,Yaris,0.5714285714285714,Sedan,0.4343429796982988,0.35714285714285715,Petrol,Manual,0.06275303643724696,0.3338126338329765
Opel,Calibra,0.17142857142857143,Coupe,0.8999790704111876,0.47619047619047616,Metan/Propan,Manual,0.020242914979757085,0.3690221270521057
Renault,Kadjar,0.8571428571428571,Crossover,0.33831217494435656,0.35714285714285715,Diesel,Automatic,0.29129554655870443,0.6957619557458957
Ford,Fusion,0.9142857142857143,Sedan,0.2360835113098547,0.47619047619047616,Hybrid,Automatic,0.291497975708502,0.7285867237687366
Volkswagen,Passat,0.4,Combi,0.4296259454885484,0.42857142857142855,Metan/Propan,Automatic,0.06578947368421052,0.23953669456881452
Renault,Clio,0.34285714285714286,Hatchback,0.29110357445870005,0.38095238095238093,Petrol,Automatic,0.036417004048582995,0.14800356887937188
Renault,Grand Espace,0.8285714285714286,Minivan,0.37786459681285123,0.38095238095238093,Diesel,Automatic,0.36538461538461536,0.6659528907922913
BMW,3 Series,0.22857142857142856,Sedan,0.40487051786104106,0.38095238095238093,Petrol,Manual,0.03643724696356275,0.17681248088100335
Skoda,Yeti,0.8285714285714286,Crossover,0.3373557152405665,0.3333333333333333,Petrol,Automatic,0.21052631578947367,0.5943713673906393
